post_code,type_of_property,subtype,price,construction_year,state,type_of_sale,bedrooms_count,habitable_surface,kitchen_type,furnished,fireplace,has_terrace,terrace_area,has_garden,garden_area,land_area,num_facade,swimmingpool
6180,APARTMENT,APARTMENT,269000.0,2023.0,AS_NEW,Regular,2.0,103.0,HYPER_EQUIPPED,False,False,True,25.0,None,None,None,4.0,False
1500,APARTMENT,APARTMENT,281500.0,2021.0,AS_NEW,Regular,1.0,73.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,None,False
6180,APARTMENT,APARTMENT,284000.0,2023.0,AS_NEW,Regular,3.0,112.0,USA_HYPER_EQUIPPED,False,False,True,19.0,None,None,None,4.0,False
6180,APARTMENT,APARTMENT,383000.0,2023.0,AS_NEW,Regular,3.0,139.0,HYPER_EQUIPPED,False,False,True,62.0,None,None,None,4.0,False
9000,APARTMENT,GROUND_FLOOR,389500.0,2019.0,AS_NEW,Regular,3.0,136.0,HYPER_EQUIPPED,False,False,True,32.0,None,None,None,None,False
1081,APARTMENT,APARTMENT,237000.0,1960.0,GOOD,Regular,2.0,93.0,None,False,False,True,2.0,None,None,None,2.0,False
6800,APARTMENT,APARTMENT,138500.0,None,TO_BE_DONE_UP,Regular,1.0,60.0,SEMI_EQUIPPED,False,False,None,None,None,None,None,2.0,False
2020,APARTMENT,APARTMENT,310000.0,None,AS_NEW,Regular,2.0,95.0,None,False,False,True,65.0,None,None,None,1.0,False
9310,APARTMENT,DUPLEX,269000.0,2022.0,AS_NEW,Regular,3.0,165.0,None,False,False,True,None,None,None,None,None,False
1000,APARTMENT,FLAT_STUDIO,160000.0,1968.0,TO_RESTORE,Regular,0.0,30.0,None,False,False,None,None,None,None,None,None,False
1000,APARTMENT,GROUND_FLOOR,169000.0,1830.0,TO_BE_DONE_UP,Regular,1.0,60.0,None,False,False,None,None,None,None,None,2.0,False
1070,APARTMENT,APARTMENT,175000.0,None,GOOD,Regular,2.0,65.0,None,False,False,True,6.0,None,None,None,None,False
1480,APARTMENT,APARTMENT,180000.0,None,GOOD,Regular,2.0,100.0,INSTALLED,False,False,True,5.0,None,None,None,4.0,False
2000,APARTMENT,FLAT_STUDIO,189000.0,None,TO_BE_DONE_UP,Regular,1.0,60.0,None,False,False,None,None,None,None,None,3.0,False
2018,APARTMENT,FLAT_STUDIO,189000.0,None,TO_BE_DONE_UP,Regular,1.0,60.0,None,False,False,None,None,None,None,None,2.0,False
1090,APARTMENT,APARTMENT,200000.0,None,GOOD,Regular,2.0,78.0,INSTALLED,False,False,True,6.0,None,None,None,2.0,False
1140,APARTMENT,APARTMENT,219000.0,1972.0,AS_NEW,Regular,1.0,66.0,HYPER_EQUIPPED,False,False,True,11.0,None,None,None,None,False
6240,APARTMENT,APARTMENT,229000.0,None,AS_NEW,Regular,4.0,137.0,SEMI_EQUIPPED,False,False,True,None,None,None,None,2.0,False
2110,APARTMENT,GROUND_FLOOR,295000.0,None,AS_NEW,Regular,2.0,96.0,HYPER_EQUIPPED,False,False,True,10.0,True,67.0,None,None,False
1000,APARTMENT,TRIPLEX,605000.0,None,AS_NEW,Regular,2.0,190.0,USA_HYPER_EQUIPPED,False,False,True,13.0,None,None,None,2.0,False
1180,APARTMENT,APARTMENT,665000.0,None,AS_NEW,Regular,2.0,160.0,HYPER_EQUIPPED,False,False,True,8.0,None,None,None,3.0,False
1030,APARTMENT,APARTMENT,259000.0,None,GOOD,Regular,1.0,68.0,NOT_INSTALLED,False,False,True,2.0,None,None,None,2.0,False
6032,APARTMENT,APARTMENT,158000.0,2022.0,AS_NEW,Regular,1.0,68.0,INSTALLED,False,False,None,None,None,None,None,4.0,False
1082,APARTMENT,GROUND_FLOOR,229000.0,None,JUST_RENOVATED,Regular,2.0,76.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,2.0,False
1090,APARTMENT,APARTMENT,215000.0,None,JUST_RENOVATED,Regular,2.0,75.0,INSTALLED,False,False,True,1.0,None,None,None,2.0,False
1083,APARTMENT,GROUND_FLOOR,229000.0,None,JUST_RENOVATED,Regular,2.0,76.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,2.0,False
7500,APARTMENT,FLAT_STUDIO,90000.0,1900.0,GOOD,Regular,0.0,45.0,SEMI_EQUIPPED,False,False,None,None,None,None,None,2.0,False
5190,APARTMENT,GROUND_FLOOR,110000.0,None,GOOD,Regular,2.0,119.0,None,False,False,None,None,None,None,None,None,False
7784,APARTMENT,DUPLEX,110787.0,2020.0,AS_NEW,Regular,2.0,65.0,INSTALLED,False,False,None,None,None,None,None,4.0,False
1080,APARTMENT,APARTMENT,165000.0,None,GOOD,Regular,1.0,47.0,INSTALLED,False,False,True,36.0,None,None,None,None,False
2660,APARTMENT,SERVICE_FLAT,169900.0,2020.0,AS_NEW,Regular,1.0,59.0,HYPER_EQUIPPED,False,False,True,7.0,None,None,None,None,False
1800,APARTMENT,DUPLEX,220000.0,None,TO_RENOVATE,Regular,4.0,210.0,None,False,False,True,None,None,None,None,2.0,False
1090,APARTMENT,TRIPLEX,239000.0,None,TO_RENOVATE,Regular,3.0,131.0,None,False,False,True,9.0,None,None,None,2.0,False
4020,APARTMENT,APARTMENT,311000.0,None,JUST_RENOVATED,Regular,2.0,118.0,USA_HYPER_EQUIPPED,False,False,True,20.0,None,None,None,None,False
4020,APARTMENT,APARTMENT,322000.0,None,JUST_RENOVATED,Regular,3.0,110.0,HYPER_EQUIPPED,False,False,True,117.0,None,None,None,2.0,False
1310,APARTMENT,APARTMENT,345000.0,1993.0,GOOD,Regular,2.0,110.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
8800,APARTMENT,PENTHOUSE,376500.0,None,AS_NEW,Regular,3.0,159.0,INSTALLED,False,False,True,10.0,True,1.0,None,3.0,False
2000,APARTMENT,APARTMENT,585000.0,None,AS_NEW,Regular,2.0,143.0,HYPER_EQUIPPED,False,False,None,None,None,None,None,2.0,False
6180,APARTMENT,APARTMENT,239000.0,2023.0,AS_NEW,Regular,2.0,87.0,HYPER_EQUIPPED,False,False,True,20.0,None,None,None,4.0,False
6180,APARTMENT,APARTMENT,249000.0,2023.0,AS_NEW,Regular,2.0,103.0,HYPER_EQUIPPED,False,False,True,26.0,None,None,None,4.0,False
6180,APARTMENT,APARTMENT,254000.0,2023.0,AS_NEW,Regular,2.0,103.0,HYPER_EQUIPPED,False,False,True,25.0,None,None,None,4.0,False
8300,APARTMENT,APARTMENT,845000.0,None,JUST_RENOVATED,Regular,2.0,102.0,HYPER_EQUIPPED,False,False,True,6.0,None,None,None,None,False
1800,APARTMENT,APARTMENT,195000.0,None,TO_BE_DONE_UP,Regular,1.0,67.0,NOT_INSTALLED,False,False,True,12.0,None,None,None,None,False
2880,APARTMENT,GROUND_FLOOR,278000.0,None,AS_NEW,Regular,1.0,87.0,INSTALLED,False,False,True,1.0,True,1.0,None,2.0,False
6040,APARTMENT,APARTMENT,120000.0,None,GOOD,Regular,2.0,71.0,INSTALLED,False,False,None,None,True,30.0,None,3.0,False
1080,APARTMENT,APARTMENT,128000.0,None,TO_RENOVATE,Regular,1.0,55.0,NOT_INSTALLED,False,False,None,None,None,None,None,None,False
4031,APARTMENT,APARTMENT,145000.0,None,GOOD,Regular,1.0,60.0,INSTALLED,False,False,None,None,None,None,None,None,False
1070,APARTMENT,APARTMENT,175000.0,None,AS_NEW,Regular,1.0,65.0,INSTALLED,False,False,True,3.0,None,None,None,2.0,False
1070,APARTMENT,APARTMENT,185000.0,None,JUST_RENOVATED,Regular,2.0,50.0,USA_HYPER_EQUIPPED,False,False,True,8.0,None,None,None,2.0,False
5000,APARTMENT,APARTMENT,200000.0,None,AS_NEW,Regular,2.0,72.0,USA_HYPER_EQUIPPED,False,False,True,4.0,None,None,None,4.0,False
1480,APARTMENT,APARTMENT,229000.0,None,GOOD,Regular,2.0,67.0,SEMI_EQUIPPED,False,False,True,None,None,None,None,2.0,False
2140,APARTMENT,GROUND_FLOOR,249500.0,None,GOOD,Regular,2.0,80.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,3.0,False
2630,APARTMENT,DUPLEX,260000.0,None,GOOD,Regular,3.0,149.0,USA_INSTALLED,False,False,True,None,None,None,None,2.0,False
1150,APARTMENT,GROUND_FLOOR,293000.0,None,TO_BE_DONE_UP,Regular,2.0,79.0,INSTALLED,False,False,True,8.0,None,None,None,2.0,False
1500,APARTMENT,APARTMENT,323000.0,2021.0,AS_NEW,Regular,1.0,73.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,None,False
1800,APARTMENT,APARTMENT,349000.0,2017.0,AS_NEW,Regular,3.0,95.0,HYPER_EQUIPPED,False,False,True,8.0,None,None,None,None,False
1070,APARTMENT,LOFT,1350000.0,None,GOOD,Regular,4.0,490.0,None,True,False,None,None,None,None,None,3.0,False
2060,APARTMENT,APARTMENT,215000.0,2021.0,AS_NEW,Regular,1.0,78.0,None,False,False,None,None,True,21.0,None,2.0,False
4000,APARTMENT,APARTMENT,269000.0,2021.0,AS_NEW,Regular,2.0,103.0,None,False,False,True,None,None,None,None,None,False
2000,APARTMENT,APARTMENT,330000.0,2003.0,GOOD,Regular,2.0,100.0,None,False,False,True,5.0,None,None,None,None,False
3740,APARTMENT,APARTMENT,285000.0,2022.0,GOOD,Regular,2.0,92.0,HYPER_EQUIPPED,False,False,True,29.0,None,None,None,3.0,False
3001,APARTMENT,APARTMENT,299000.0,None,GOOD,Regular,2.0,85.0,None,False,False,True,None,None,None,None,2.0,False
4020,APARTMENT,FLAT_STUDIO,69000.0,None,GOOD,Regular,1.0,28.0,SEMI_EQUIPPED,False,False,None,None,None,None,None,2.0,False
1080,APARTMENT,FLAT_STUDIO,129000.0,None,AS_NEW,Regular,0.0,59.0,INSTALLED,False,False,True,8.0,None,None,None,2.0,False
1000,APARTMENT,FLAT_STUDIO,157000.0,2012.0,AS_NEW,Regular,0.0,28.0,HYPER_EQUIPPED,True,False,None,None,None,None,None,1.0,False
1060,APARTMENT,DUPLEX,195000.0,None,TO_BE_DONE_UP,Regular,1.0,55.0,USA_INSTALLED,False,False,True,10.0,None,None,None,2.0,False
1070,APARTMENT,GROUND_FLOOR,239000.0,1989.0,AS_NEW,Regular,2.0,101.0,HYPER_EQUIPPED,False,False,None,None,None,None,None,4.0,False
4920,APARTMENT,DUPLEX,249000.0,None,JUST_RENOVATED,Regular,4.0,194.0,HYPER_EQUIPPED,False,False,True,45.0,None,None,None,2.0,False
6183,APARTMENT,APARTMENT,500000.0,None,AS_NEW,Regular,2.0,360.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,4.0,False
2000,APARTMENT,APARTMENT,1850000.0,None,AS_NEW,Regular,2.0,362.0,None,False,False,True,None,None,None,None,2.0,False
6180,APARTMENT,APARTMENT,228000.0,2023.0,AS_NEW,Regular,2.0,87.0,HYPER_EQUIPPED,False,False,True,22.0,None,None,None,4.0,False
6180,APARTMENT,APARTMENT,229000.0,2023.0,AS_NEW,Regular,2.0,87.0,HYPER_EQUIPPED,False,False,True,22.0,None,None,None,4.0,False
5500,APARTMENT,GROUND_FLOOR,235000.0,None,AS_NEW,Regular,2.0,98.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,None,False
8000,APARTMENT,APARTMENT,269000.0,1964.0,GOOD,Regular,2.0,95.0,INSTALLED,True,False,True,4.0,None,None,None,2.0,False
8620,APARTMENT,GROUND_FLOOR,62000.0,2001.0,AS_NEW,Regular,0.0,18.0,USA_INSTALLED,False,False,None,None,None,None,None,4.0,False
4000,APARTMENT,APARTMENT,150000.0,None,JUST_RENOVATED,Regular,1.0,56.0,USA_INSTALLED,False,False,True,10.0,None,None,None,2.0,False
7700,APARTMENT,APARTMENT,170000.0,None,AS_NEW,Regular,2.0,127.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1853,APARTMENT,APARTMENT,190000.0,None,JUST_RENOVATED,Regular,1.0,60.0,INSTALLED,False,False,True,3.0,None,None,None,2.0,False
6030,APARTMENT,APARTMENT,195000.0,None,GOOD,Regular,3.0,150.0,HYPER_EQUIPPED,False,False,True,None,None,None,None,2.0,False
3500,APARTMENT,PENTHOUSE,210000.0,None,JUST_RENOVATED,Regular,1.0,75.0,INSTALLED,False,False,True,20.0,None,None,None,4.0,False
7190,APARTMENT,GROUND_FLOOR,219000.0,None,JUST_RENOVATED,Regular,2.0,110.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
2300,APARTMENT,APARTMENT,229000.0,None,GOOD,Regular,2.0,90.0,None,False,False,True,None,None,None,None,3.0,False
1070,APARTMENT,APARTMENT,245000.0,1910.0,JUST_RENOVATED,Regular,2.0,101.0,None,False,False,True,40.0,None,None,None,2.0,False
1070,APARTMENT,TRIPLEX,259000.0,None,TO_RENOVATE,Regular,3.0,125.0,None,False,False,None,None,None,None,None,2.0,False
1060,APARTMENT,KOT,295000.0,None,TO_RENOVATE,Regular,4.0,90.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1040,APARTMENT,GROUND_FLOOR,299000.0,None,GOOD,Regular,2.0,90.0,INSTALLED,False,False,None,None,True,23.0,None,2.0,False
1070,APARTMENT,DUPLEX,309000.0,None,AS_NEW,Regular,3.0,118.0,HYPER_EQUIPPED,False,False,True,13.0,True,25.0,None,2.0,False
1050,APARTMENT,DUPLEX,325000.0,1960.0,GOOD,Regular,1.0,75.0,None,False,False,True,None,None,None,None,None,False
1082,APARTMENT,APARTMENT,349000.0,None,AS_NEW,Regular,3.0,130.0,INSTALLED,False,False,True,28.0,True,140.0,None,2.0,False
1702,APARTMENT,DUPLEX,360000.0,None,GOOD,Regular,3.0,120.0,None,False,False,True,None,None,None,None,None,False
4020,APARTMENT,DUPLEX,165000.0,None,TO_BE_DONE_UP,Regular,7.0,235.0,NOT_INSTALLED,False,False,None,None,None,None,None,2.0,False
1082,APARTMENT,APARTMENT,189000.0,None,TO_RENOVATE,Regular,2.0,77.0,SEMI_EQUIPPED,False,False,None,None,None,None,None,2.0,False
4190,APARTMENT,APARTMENT,259000.0,2019.0,AS_NEW,Regular,3.0,160.0,USA_HYPER_EQUIPPED,False,False,True,None,None,None,None,4.0,False
5030,APARTMENT,APARTMENT,299000.0,None,AS_NEW,Regular,2.0,100.0,USA_HYPER_EQUIPPED,True,False,True,None,None,None,None,4.0,False
2260,APARTMENT,DUPLEX,499000.0,None,AS_NEW,Regular,3.0,200.0,None,False,False,True,None,None,None,None,2.0,False
1060,APARTMENT,FLAT_STUDIO,175000.0,None,GOOD,Regular,0.0,42.0,INSTALLED,False,False,None,None,None,None,None,None,False
1030,APARTMENT,GROUND_FLOOR,192000.0,2013.0,AS_NEW,Regular,1.0,67.0,HYPER_EQUIPPED,True,False,True,2.0,True,5.0,None,None,False
1040,APARTMENT,APARTMENT,350000.0,1913.0,TO_RENOVATE,Regular,2.0,135.0,None,False,False,None,None,True,75.0,None,2.0,False
7000,APARTMENT,APARTMENT,138000.0,None,JUST_RENOVATED,Regular,1.0,66.0,None,False,False,None,None,None,None,None,None,False
4020,APARTMENT,DUPLEX,150000.0,None,GOOD,Regular,2.0,70.0,None,False,False,None,None,None,None,None,2.0,False
4020,APARTMENT,DUPLEX,150000.0,None,GOOD,Regular,2.0,66.0,None,False,False,None,None,None,None,None,2.0,False
4020,APARTMENT,APARTMENT,155000.0,None,GOOD,Regular,2.0,90.0,None,False,False,True,None,None,None,None,2.0,False
4020,APARTMENT,DUPLEX,175000.0,None,GOOD,Regular,3.0,95.0,None,False,False,True,None,None,None,None,2.0,False
1082,APARTMENT,APARTMENT,239000.0,None,GOOD,Regular,2.0,87.0,None,False,True,True,3.0,None,None,None,2.0,False
1090,APARTMENT,GROUND_FLOOR,239000.0,None,TO_RENOVATE,Regular,3.0,102.0,None,False,False,True,None,True,50.0,None,2.0,False
3000,APARTMENT,FLAT_STUDIO,275000.0,None,AS_NEW,Regular,1.0,45.0,HYPER_EQUIPPED,False,False,True,15.0,True,22.0,None,2.0,False
1030,APARTMENT,GROUND_FLOOR,949000.0,1907.0,AS_NEW,Regular,4.0,211.0,USA_HYPER_EQUIPPED,False,False,True,15.0,True,109.0,None,2.0,False
4053,APARTMENT,SERVICE_FLAT,99000.0,None,GOOD,Regular,1.0,66.0,None,False,False,True,None,None,None,None,4.0,False
4053,APARTMENT,SERVICE_FLAT,115000.0,None,GOOD,Regular,1.0,72.0,None,False,False,True,None,None,None,None,4.0,False
1070,APARTMENT,FLAT_STUDIO,139000.0,2022.0,JUST_RENOVATED,Regular,0.0,34.0,None,False,False,None,None,None,None,None,2.0,False
2800,APARTMENT,APARTMENT,249000.0,None,GOOD,Regular,2.0,80.0,SEMI_EQUIPPED,True,False,True,8.0,None,None,None,2.0,False
4690,APARTMENT,LOFT,105000.0,None,AS_NEW,Regular,0.0,200.0,None,False,False,None,None,None,None,None,3.0,False
6001,APARTMENT,APARTMENT,150000.0,None,GOOD,Regular,2.0,87.0,SEMI_EQUIPPED,False,False,True,None,None,None,None,None,False
4420,APARTMENT,APARTMENT,169900.0,None,GOOD,Regular,2.0,115.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
9051,APARTMENT,SERVICE_FLAT,175000.0,None,AS_NEW,Regular,1.0,70.0,None,False,False,True,15.0,True,1.0,None,2.0,True
4317,APARTMENT,DUPLEX,250000.0,None,JUST_RENOVATED,Regular,4.0,178.0,None,False,False,True,9.0,None,None,None,2.0,False
5300,APARTMENT,APARTMENT,195000.0,None,GOOD,Notary Sale,3.0,127.0,None,False,False,None,None,None,None,None,2.0,False
8500,APARTMENT,APARTMENT,231000.0,None,JUST_RENOVATED,Regular,1.0,66.0,None,False,False,True,4.0,None,None,None,2.0,False
1070,APARTMENT,APARTMENT,265000.0,1920.0,AS_NEW,Regular,1.0,90.0,INSTALLED,False,False,True,5.0,None,None,None,None,False
4960,APARTMENT,APARTMENT,315000.0,1999.0,GOOD,Regular,3.0,116.0,INSTALLED,False,False,True,13.0,None,None,None,None,False
7500,APARTMENT,APARTMENT,120000.0,None,GOOD,Regular,1.0,56.0,INSTALLED,False,False,True,30.0,None,None,None,2.0,False
1030,APARTMENT,DUPLEX,265000.0,None,TO_RENOVATE,Regular,3.0,120.0,None,False,False,None,None,True,30.0,None,2.0,False
6001,APARTMENT,APARTMENT,77000.0,None,AS_NEW,Regular,1.0,65.0,None,False,False,True,1.0,None,None,None,4.0,False
7700,APARTMENT,APARTMENT,129000.0,None,JUST_RENOVATED,Regular,1.0,60.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
7034,APARTMENT,APARTMENT,180000.0,None,TO_RENOVATE,Regular,5.0,650.0,None,False,False,None,None,None,None,None,2.0,False
1083,APARTMENT,APARTMENT,190000.0,None,TO_BE_DONE_UP,Regular,1.0,80.0,None,False,False,True,2.0,None,None,None,2.0,False
1082,APARTMENT,GROUND_FLOOR,199000.0,None,TO_RENOVATE,Regular,2.0,68.0,NOT_INSTALLED,False,False,True,None,True,40.0,None,3.0,False
1070,APARTMENT,APARTMENT,220000.0,None,GOOD,Regular,2.0,100.0,USA_INSTALLED,False,False,True,3.0,None,None,None,None,False
1600,APARTMENT,SERVICE_FLAT,241500.0,None,AS_NEW,Regular,2.0,81.0,None,False,False,None,None,None,None,None,None,False
1070,APARTMENT,GROUND_FLOOR,279000.0,None,JUST_RENOVATED,Regular,1.0,85.0,USA_HYPER_EQUIPPED,False,False,True,4.0,True,27.0,None,2.0,False
1080,APARTMENT,GROUND_FLOOR,279000.0,None,JUST_RENOVATED,Regular,1.0,85.0,USA_HYPER_EQUIPPED,False,False,True,4.0,True,27.0,None,2.0,False
1700,APARTMENT,GROUND_FLOOR,279000.0,None,JUST_RENOVATED,Regular,1.0,85.0,USA_HYPER_EQUIPPED,False,False,True,4.0,True,27.0,None,2.0,False
1755,APARTMENT,DUPLEX,310000.0,None,AS_NEW,Regular,3.0,137.0,HYPER_EQUIPPED,False,False,True,73.0,None,None,None,3.0,False
1000,APARTMENT,APARTMENT,395000.0,None,GOOD,Regular,2.0,118.0,None,False,False,None,None,None,None,None,2.0,False
4620,APARTMENT,APARTMENT,130000.0,None,TO_BE_DONE_UP,Regular,2.0,75.0,None,False,False,True,12.0,None,None,None,2.0,False
1030,APARTMENT,APARTMENT,175000.0,None,TO_RENOVATE,Regular,1.0,75.0,None,False,False,None,None,None,None,None,2.0,False
2018,APARTMENT,APARTMENT,534500.0,None,AS_NEW,Regular,3.0,153.0,HYPER_EQUIPPED,False,False,True,27.0,None,None,None,None,False
1180,APARTMENT,FLAT_STUDIO,160000.0,None,TO_RENOVATE,Regular,0.0,39.0,None,False,False,True,9.0,None,None,None,2.0,False
6700,APARTMENT,APARTMENT,169000.0,None,GOOD,Regular,1.0,52.0,None,False,False,None,None,None,None,None,None,False
1180,APARTMENT,APARTMENT,595000.0,None,AS_NEW,Regular,3.0,135.0,HYPER_EQUIPPED,False,False,True,25.0,True,20000.0,None,3.0,False
1180,APARTMENT,DUPLEX,549000.0,None,AS_NEW,Regular,2.0,125.0,USA_INSTALLED,False,False,True,None,None,None,None,2.0,False
7700,APARTMENT,APARTMENT,85000.0,None,TO_BE_DONE_UP,Regular,1.0,73.0,SEMI_EQUIPPED,False,False,None,None,None,None,None,2.0,False
6032,APARTMENT,GROUND_FLOOR,159500.0,None,AS_NEW,Regular,1.0,69.0,None,False,False,None,None,None,None,None,None,False
6180,APARTMENT,APARTMENT,238000.0,2023.0,AS_NEW,Regular,2.0,87.0,HYPER_EQUIPPED,False,False,True,20.0,None,None,None,4.0,False
1180,APARTMENT,APARTMENT,310000.0,None,AS_NEW,Regular,2.0,84.0,HYPER_EQUIPPED,False,False,None,None,None,None,None,2.0,False
7700,APARTMENT,GROUND_FLOOR,121000.0,None,JUST_RENOVATED,Regular,3.0,90.0,SEMI_EQUIPPED,False,False,None,None,None,None,None,3.0,False
1480,APARTMENT,APARTMENT,159000.0,2009.0,AS_NEW,Regular,2.0,73.0,INSTALLED,False,False,True,None,None,None,None,3.0,False
4000,APARTMENT,APARTMENT,239000.0,None,GOOD,Regular,2.0,95.0,USA_INSTALLED,False,False,True,None,None,None,None,None,False
4190,APARTMENT,DUPLEX,259000.0,None,AS_NEW,Regular,2.0,162.0,USA_HYPER_EQUIPPED,False,False,True,53.0,None,None,None,4.0,False
2950,APARTMENT,GROUND_FLOOR,295000.0,None,JUST_RENOVATED,Regular,3.0,100.0,HYPER_EQUIPPED,False,False,None,None,None,None,None,2.0,False
1060,APARTMENT,DUPLEX,369000.0,None,TO_RENOVATE,Regular,3.0,135.0,None,False,False,True,2.0,None,None,None,2.0,False
1060,APARTMENT,DUPLEX,345000.0,None,GOOD,Regular,2.0,90.0,None,False,False,None,None,None,None,None,2.0,False
1080,APARTMENT,APARTMENT,145000.0,None,GOOD,Regular,2.0,70.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1040,APARTMENT,APARTMENT,195000.0,None,GOOD,Regular,2.0,80.0,NOT_INSTALLED,False,False,None,None,None,None,None,3.0,False
1190,APARTMENT,APARTMENT,270000.0,None,AS_NEW,Regular,2.0,84.0,None,False,False,True,None,None,None,None,2.0,False
1780,APARTMENT,APARTMENT,649000.0,None,AS_NEW,Regular,2.0,142.0,None,False,False,True,None,None,None,None,2.0,False
1070,APARTMENT,APARTMENT,244000.0,None,GOOD,Regular,3.0,100.0,None,False,False,True,None,None,None,None,4.0,False
1000,APARTMENT,TRIPLEX,675000.0,None,GOOD,Regular,3.0,235.0,None,False,True,True,18.0,None,None,None,None,False
1030,APARTMENT,APARTMENT,198000.0,None,TO_BE_DONE_UP,Regular,2.0,69.0,None,False,False,True,None,None,None,None,2.0,False
5060,APARTMENT,APARTMENT,235000.0,2021.0,AS_NEW,Regular,2.0,113.0,None,False,False,True,None,None,None,None,3.0,False
3010,APARTMENT,FLAT_STUDIO,230000.0,None,AS_NEW,Regular,0.0,28.0,INSTALLED,True,False,None,None,None,None,None,2.0,False
1081,APARTMENT,GROUND_FLOOR,319000.0,None,AS_NEW,Regular,2.0,160.0,None,False,False,None,None,True,250.0,None,2.0,False
1060,APARTMENT,DUPLEX,335000.0,None,TO_RENOVATE,Regular,2.0,115.0,None,False,False,True,10.0,None,None,None,2.0,False
1150,APARTMENT,GROUND_FLOOR,345000.0,None,TO_RENOVATE,Regular,3.0,120.0,None,False,False,True,None,None,None,None,2.0,False
6040,APARTMENT,APARTMENT,55000.0,None,TO_BE_DONE_UP,Regular,1.0,61.0,None,False,False,None,None,None,None,None,None,False
1480,APARTMENT,APARTMENT,209000.0,None,GOOD,Regular,2.0,90.0,None,False,False,None,None,None,None,None,4.0,False
1080,APARTMENT,APARTMENT,229000.0,None,GOOD,Regular,2.0,100.0,None,False,False,None,None,None,None,None,None,False
6061,APARTMENT,APARTMENT,195000.0,None,AS_NEW,Regular,2.0,100.0,INSTALLED,False,False,None,None,None,None,None,None,False
4101,APARTMENT,APARTMENT,89500.0,1960.0,TO_BE_DONE_UP,Regular,1.0,60.0,None,False,False,None,None,None,None,None,3.0,False
1060,APARTMENT,APARTMENT,245000.0,None,TO_RENOVATE,Regular,1.0,65.0,None,False,False,None,None,None,None,None,2.0,False
8580,APARTMENT,APARTMENT,169000.0,2008.0,GOOD,Regular,1.0,62.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
8370,APARTMENT,APARTMENT,249000.0,2006.0,GOOD,Regular,2.0,95.0,INSTALLED,False,False,True,4.0,None,None,None,2.0,False
1030,APARTMENT,APARTMENT,299000.0,2005.0,GOOD,Regular,2.0,74.0,INSTALLED,True,False,True,6.0,None,None,None,None,False
3300,APARTMENT,DUPLEX,229000.0,1995.0,AS_NEW,Regular,2.0,100.0,INSTALLED,False,False,None,None,None,None,None,3.0,False
1000,APARTMENT,APARTMENT,350000.0,1960.0,GOOD,Regular,2.0,112.0,HYPER_EQUIPPED,False,False,True,3.0,None,None,None,2.0,False
2100,APARTMENT,APARTMENT,179000.0,1975.0,TO_BE_DONE_UP,Regular,2.0,90.0,SEMI_EQUIPPED,False,False,True,13.0,None,None,None,2.0,False
2018,APARTMENT,APARTMENT,424000.0,1939.0,GOOD,Regular,4.0,180.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
1082,APARTMENT,PENTHOUSE,550000.0,2013.0,AS_NEW,Regular,2.0,101.0,USA_HYPER_EQUIPPED,False,False,True,95.0,True,350.0,None,3.0,False
9255,APARTMENT,APARTMENT,199000.0,1999.0,GOOD,Regular,2.0,90.0,SEMI_EQUIPPED,False,False,None,None,None,None,None,3.0,False
1700,APARTMENT,APARTMENT,419000.0,1988.0,AS_NEW,Regular,2.0,103.0,USA_HYPER_EQUIPPED,False,False,True,None,None,None,None,2.0,False
6061,APARTMENT,APARTMENT,130000.0,1964.0,TO_RENOVATE,Regular,3.0,110.0,NOT_INSTALLED,False,False,True,12.0,None,None,None,None,False
1780,APARTMENT,APARTMENT,215000.0,1980.0,GOOD,Regular,1.0,57.0,INSTALLED,False,False,None,None,None,None,None,2.0,False
3290,APARTMENT,APARTMENT,215000.0,1982.0,GOOD,Regular,2.0,113.0,INSTALLED,False,False,None,None,None,None,None,3.0,False
2000,APARTMENT,APARTMENT,439000.0,1929.0,JUST_RENOVATED,Regular,1.0,126.0,INSTALLED,False,False,None,None,None,None,None,None,False
2800,APARTMENT,APARTMENT,550000.0,1952.0,AS_NEW,Regular,1.0,182.0,HYPER_EQUIPPED,False,False,True,9.0,None,None,None,None,False
3980,APARTMENT,APARTMENT,229000.0,1964.0,JUST_RENOVATED,Regular,2.0,105.0,SEMI_EQUIPPED,False,False,None,None,None,None,None,None,False
2018,APARTMENT,APARTMENT,424000.0,1939.0,GOOD,Regular,4.0,183.0,SEMI_EQUIPPED,False,False,None,None,None,None,None,2.0,False
